parameter_id,JAX_OFD_014_001
gene_symbol,Mapkap1
mouse_life_stage,E12.5
gene_accession_id,MGI:2444554
analysis_id,03wibo8mn3mz61z
pvalue,0.8203802
parameter_name,Center distance travelled
mouse_strain,C57BL
