parameter_id,IMPC_CBC_001_001
gene_symbol,Arpc2
pvalue,0.5083656
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_name,Sodium
gene_accession_id,MGI:1923959
analysis_id,o1ht4pm9apa14ku
