mouse_strain,129SV
pvalue,0.5343337
mouse_life_stage,Early adult
gene_symbol,Arpc2
analysis_id,3yu54hz5t940p42
parameter_id,IMPC_IMM_032_001
gene_accession_id,MGI:1923959
parameter_name,CD8 CD44+CD62L- T cells
