pvalue,0.6364919
mouse_strain,C57BL
gene_accession_id,MGI:2140475
parameter_id,M-G-P_014_001_010
gene_symbol,AU040320
mouse_life_stage,Late adult
parameter_name,lens opacity
analysis_id,7ik687jf9x6807r
