mouse_life_stage,Early adult
parameter_id,TCPLA_CSD_030_001
analysis_id,fvwuxypj79688u6
mouse_strain,C57BL
parameter_name,Tremor
gene_symbol,Nanp
gene_accession_id,MGI:1914561
pvalue,0.9402414
