gene_symbol,Slc28a2
gene_accession_id,MGI:1913105
mouse_life_stage,Early adult
parameter_name,Cue Baseline % Freezing Time
parameter_id,HRWLLA_FEA_015_001
mouse_strain,C57BL
analysis_id,1x03668e3fh6632
pvalue,0.5369327
