parameter_id,IMPC_IMM_071_001
mouse_strain,C57BL
parameter_name,MZB (CD21/35 high)
gene_symbol,Eprs1
pvalue,0.9820288
analysis_id,e24o6s1lbu80891
gene_accession_id,MGI:97838
mouse_life_stage,E12.5
