parameter_id,HRWLLA_OFD_010_001
mouse_life_stage,Early adult
parameter_name,Periphery distance travelled
gene_accession_id,MGI:88174
analysis_id,04s6lled43r13qf
mouse_strain,C57BL
pvalue,0.4008532
gene_symbol,Bmi1
