mouse_strain,C57BL
pvalue,0.9934532
analysis_id,aqo1kvyre96vg8d
gene_symbol,Nanp
parameter_name,Naive CD8+ T cells - % of CD8+
gene_accession_id,MGI:1914561
parameter_id,MGP_MLN_015_001
mouse_life_stage,E18.5
