parameter_id,IMPC_CSD_079_001
pvalue,0.5243268
mouse_life_stage,Early adult
gene_accession_id,MGI:1915033
mouse_strain,C57BL
gene_symbol,Ahctf1
parameter_name,Aggression
analysis_id,jnb6m1z62f096oi
