parameter_id,IMPC_HEM_029_001
mouse_strain,C57BL
parameter_name,Neutrophil differential count
analysis_id,2juuy18786n523m
gene_accession_id,MGI:1914515
pvalue,0.9703305
gene_symbol,Slc39a10
mouse_life_stage,E9.5
