parameter_id,M-G-P_007_001_008
mouse_strain,C57BL
gene_symbol,Bmi1
parameter_name,Periphery - Permanence Time
pvalue,0.8598403
analysis_id,f51b0p2j7l91okp
gene_accession_id,MGI:88174
mouse_life_stage,E12.5
