parameter_id,IMPC_GEL_011_001
analysis_id,6o2ko7c4vtck86g
parameter_name,Embryo turning
mouse_life_stage,Early adult
pvalue,0.8863671
gene_accession_id,MGI:109384
gene_symbol,Atf3
mouse_strain,C57BL
