pvalue,0.858745
parameter_name,Neutrophil differential count
mouse_strain,C57BL
parameter_id,IMPC_HEM_029_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1927232
analysis_id,d7p194sik0yg3f1
gene_symbol,Rab13
