mouse_strain,129SV
pvalue,0.7859856
parameter_id,IMPC_XRY_022_001
parameter_name,Radius
analysis_id,5tj16d8jkj56xr0
gene_accession_id,MGI:1923959
gene_symbol,Arpc2
mouse_life_stage,Early adult
