parameter_id,JAXLA_CSD_041_002
gene_accession_id,MGI:95576
gene_symbol,Fpgs
parameter_name,Hindpaw - size
mouse_life_stage,Early adult
pvalue,1.291806
mouse_strain,C57BL
analysis_id,477d43569555e79
