mouse_life_stage,Late adult
pvalue,0.26892
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
parameter_name,Vitreous
analysis_id,bl5n6ohipo202z8
parameter_id,UCDLA_EYE_083_001
mouse_strain,C57BL
