parameter_id,IMPC_EYE_024_001
parameter_name,Retinal Blood Vessels
analysis_id,y0spq218su217bh
gene_symbol,Kdm4c
gene_accession_id,MGI:1924054
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.4354959
