mouse_life_stage,Early adult
parameter_id,MGP_IMM_067_001
analysis_id,7563k8od6v1ro2b
gene_symbol,Arpc5l
pvalue,0.8083808
parameter_name,CD11b-low cDC - % of cDC
gene_accession_id,MGI:1921442
mouse_strain,C57BL
