parameter_id,IMPC_IMM_004_002
analysis_id,480n8gw7o858hue
pvalue,0.9334628
gene_accession_id,MGI:1927232
gene_symbol,Rab13
mouse_strain,C57BL
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
mouse_life_stage,Early adult
