parameter_name,Macrophages - % of CD45+
mouse_life_stage,E9.5
parameter_id,MGP_IMM_121_001
pvalue,0.8770126
analysis_id,3w11ak3rt43i570
gene_symbol,Orc2
mouse_strain,C57BL
gene_accession_id,MGI:1328306
