gene_accession_id,MGI:88174
gene_symbol,Bmi1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_CSD_066_001
pvalue,0.4585151
parameter_name,Snout morphology
analysis_id,82z376519eg8xz0
