pvalue,0.09042628
gene_symbol,Nanp
mouse_strain,C57BL
analysis_id,811lu4198h740sa
parameter_name,Center average speed
parameter_id,HRWLLA_OFD_017_001
mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
