pvalue,0.2967204
gene_accession_id,MGI:1919107
gene_symbol,Slc17a9
analysis_id,913drwn1wcntgx1
mouse_life_stage,Early adult
mouse_strain,C53BL
parameter_id,MGP_IMM_121_001
parameter_name,Macrophages - % of CD45+
