parameter_id,MGP_PBI_014_001
mouse_strain,129SV
pvalue,0.6454278
gene_symbol,Ddx27
analysis_id,k27g4o589k243o3
mouse_life_stage,Early adult
gene_accession_id,MGI:2385884
parameter_name,B cell percentage
