pvalue,0.6627202
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
parameter_name,Gait
gene_symbol,Slc30a4
parameter_id,IMPC_CSD_033_001
analysis_id,9r56cq3mbfh04vk
mouse_strain,C57BL
