parameter_name,Coat - color pattern - back
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
mouse_life_stage,Early adult
analysis_id,5ktnm4841494hm2
pvalue,0.560863
parameter_id,HRWLLA_CSD_008_001
mouse_strain,C57BL
