Mouse_life_stage,E12.5
Analysis_id,39x405101744wi5
Gene_symbol,Hspa5
Mouse_strain,C57BL
Pvalue,0.5155981
Gene_accession_id,MGI:95835
Parameter_id,IMPC_XRY_002_001
Parameter_name,Zygomatic bone
