parameter_id,MGP_PBI_011_001
mouse_strain,C57BL
parameter_name,KLRG1+ mature NK cell percentage
mouse_life_stage,Late adult
gene_symbol,Slc30a4
pvalue,0.1783558
analysis_id,3e7ps95ld3u250k
gene_accession_id,MGI:1345282
