mouse_life_stage,E9.5
parameter_name,Eye
mouse_strain,C57BL
parameter_id,M-G-P_014_001_001
gene_accession_id,MGI:1328306
analysis_id,h98r6797722509m
gene_symbol,Orc2
pvalue,0.1937886
