parameter_id,JAX_OFD_012_001
analysis_id,wxze060759vqhin
pvalue,0.5737298
parameter_name,Periphery permanence time
mouse_life_stage,E12.5
mouse_strain,C57BL
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
