parameter_id,HMGULA_CBC_017_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2444554
parameter_name,Triglycerides
analysis_id,pp8s9b5k67547fe
gene_symbol,Mapkap1
mouse_strain,C57BL
pvalue,0.5699428
