parameter_id,M-G-P_026_001_004
mouse_life_stage,Early adult
gene_accession_id,MGI:1916220
parameter_name,Coat colouration
mouse_strain,C57BL
gene_symbol,Dcaf12
analysis_id,r2296ubzdy7o92q
pvalue,0.2142923
