parameter_id,IMPC_CBC_006_001
gene_accession_id,MGI:2140475
gene_symbol,AU040320
pvalue,0.9478507
analysis_id,3n67w4k086iwp0g
mouse_life_stage,Late adult
parameter_name,Total protein
mouse_strain,C57BL
