mouse_strain,C57BL
parameter_name,KLRG1+ NK cells - % of CD45+
gene_accession_id,MGI:97838
pvalue,0.8948036
gene_symbol,Eprs1
parameter_id,MGP_IMM_101_001
analysis_id,xg0xetr4486g5r2
mouse_life_stage,E12.5
