mouse_life_stage,E9.5
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
analysis_id,01b1xnr5075i32y
parameter_id,IMPC_EYE_017_001
pvalue,0.9147883
parameter_name,Lens Opacity
mouse_strain,C57BL
