mouse_strain,C57BL
parameter_name,Total cholesterol
parameter_id,HMGULA_CBC_015_001
gene_accession_id,MGI:1338032
pvalue,0.6332703
gene_symbol,Sema6c
analysis_id,f6soa9k12569i10
mouse_life_stage,Early adult
