mouse_strain,C57BL
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
gene_symbol,Pglyrp3
gene_accession_id,MGI:2685266
mouse_life_stage,Early adult
parameter_id,MGP_IMM_094_001
analysis_id,cn280230b6gay7k
pvalue,0.9086001
