gene_symbol,Slc30a4
pvalue,0.08492786
mouse_strain,C57BL
parameter_name,Total protein
analysis_id,490npx163n3o18m
gene_accession_id,MGI:1345282
parameter_id,IMPC_CBC_006_001
mouse_life_stage,Late adult
