parameter_id,MGP_PBI_002_001
parameter_name,Alpha beta T cell percentage
gene_accession_id,MGI:1916220
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Dcaf12
pvalue,0.06757937
analysis_id,xsfjc01mys176g7
