mouse_life_stage,Late adult
pvalue,0.7045296
gene_accession_id,MGI:2446274
mouse_strain,C57BL
parameter_id,JAX_SLW_014_001
gene_symbol,Frmpd1
analysis_id,793233dom2n5rf7
parameter_name,Breath rate during sleep standard deviation
