parameter_id,MGP_PBI_033_001
analysis_id,1up74k0g6bmn094
gene_symbol,Ap5s1
mouse_life_stage,Early adult
gene_accession_id,MGI:1916846
mouse_strain,C57BL
parameter_name,CD8+ KLRG1+ alpha beta T cell number
pvalue,0.1875036
