parameter_id,MGP_PBI_030_001
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
mouse_life_stage,Early adult
analysis_id,g67cm1z55ss914l
gene_symbol,Rufy4
mouse_strain,C57BL
pvalue,0.6620781
gene_accession_id,MGI:3588214
