parameter_id,ESLIM_007_001_011
mouse_strain,C57BL
analysis_id,tq750hrnj24t1x2
pvalue,0.5591012
gene_symbol,Fgb
mouse_life_stage,E15.5
parameter_name,Centre resting time
gene_accession_id,MGI:99501
