gene_symbol,Slc28a2
parameter_id,MGP_IMM_125_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1913105
analysis_id,03683l1z7b4r4b9
parameter_name,Eosinophils - % of CD45+
mouse_strain,C57BL
pvalue,0.8053102
