mouse_life_stage,Late adult
parameter_name,Thyroxine
gene_accession_id,MGI:1934811
parameter_id,IMPC_CBC_053_001
analysis_id,21q289pqmqq974n
gene_symbol,Nucks1
mouse_strain,C57BL
pvalue,0.2791173
