mouse_life_stage,E18.5
mouse_strain,C57BL
analysis_id,755p93e66gq51f9
gene_accession_id,MGI:88446
pvalue,0.5798194
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
parameter_id,MGP_PBI_030_001
gene_symbol,Col11a1
