parameter_id,ESLIM_011_001_006
parameter_name,110dB startle magnitude
pvalue,0.3223149
gene_symbol,AU040320
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2140475
mouse_strain,C57BL
analysis_id,3fylrq32k4140s8
