mouse_life_stage,E12.5
gene_symbol,Bcs1l
parameter_id,IMPC_ACS_033_001
gene_accession_id,MGI:1914071
analysis_id,p02914902d63816
mouse_strain,C57BL
pvalue,0.2993708
parameter_name,% Pre-pulse inhibition - PPI1
