pvalue,1.102877
gene_symbol,Atf3
parameter_name,Placenta Morphology
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,dh5dy247w94664x
gene_accession_id,MGI:109384
parameter_id,IMPC_GPO_002_001
