gene_symbol,Jun
mouse_strain,C57BL
mouse_life_stage,E15.5
analysis_id,7i9n9bove3kq52d
gene_accession_id,MGI:96646
pvalue,0.5615687
parameter_id,MGP_IMM_110_001
parameter_name,Transitional 1 B cells - % of CD45+
