parameter_id,IMPC_IMM_050_001
pvalue,0.8605316
parameter_name,Neutrophils
gene_accession_id,MGI:2446274
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,c97x5yskvdz82u1
gene_symbol,Frmpd1
