parameter_id,MGP_IMM_076_001
parameter_name,Total Treg cells - % of CD45+
pvalue,0.1603061
analysis_id,y360226557621g8
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_symbol,Bmi1
gene_accession_id,MGI:88174
