parameter_id,IMPC_DXA_010_001
parameter_name,Bone Area
pvalue,0.772477
gene_symbol,Pld1
analysis_id,p400ssk59322i2w
gene_accession_id,MGI:109585
mouse_life_stage,Early adult
mouse_strain,C57BL
