pvalue,0.08982799
parameter_id,MGP_IMM_011_001
analysis_id,au3o15o42n7n337
mouse_strain,C57BL
gene_accession_id,MGI:88071
parameter_name,Resting Treg cells - % of Treg
gene_symbol,Arnt
mouse_life_stage,Early adult
