parameter_id,MGP_IMM_129_001
mouse_life_stage,Early adult
gene_symbol,Sgip1
gene_accession_id,MGI:1920344
parameter_name,CD11b-high cDC - % of CD45+
analysis_id,09857n36r5deb5i
mouse_strain,C57BL
pvalue,0.4900694
