mouse_life_stage,E18.5
gene_symbol,Nanp
parameter_id,MGP_PBI_014_001
analysis_id,6xqsvfkthg09vcv
gene_accession_id,MGI:1914561
mouse_strain,C57BL
parameter_name,B cell percentage
pvalue,0.9523015
