parameter_id,MGP_PBI_031_001
gene_symbol,Ahctf1
gene_accession_id,MGI:1915033
analysis_id,xc1olhrfq46e732
mouse_life_stage,Early adult
parameter_name,KLRG1+ mature NK cell number
mouse_strain,C57BL
pvalue,0.4202254
