parameter_id,M-G-P_005_001_001
parameter_name,Weight
mouse_life_stage,Early adult
analysis_id,1c8392px8dd4t8j
gene_symbol,Tiprl
pvalue,0.1648557
gene_accession_id,MGI:1915087
mouse_strain,C57BL
