parameter_id,HRWLLA_OFD_010_001
mouse_life_stage,Early adult
gene_symbol,Nanp
parameter_name,Periphery distance travelled
gene_accession_id,MGI:1914561
analysis_id,wqht3gj1q5a7l17
mouse_strain,C57BL
pvalue,0.6956856
