mouse_life_stage,Early adult
parameter_id,IMPC_ECG_004_001
analysis_id,sx11r54j545j5l5
gene_symbol,Dmap1
gene_accession_id,MGI:1913483
mouse_strain,C57BL
pvalue,0.5401832
parameter_name,RR
