mouse_strain,C57BL
gene_accession_id,MGI:107794
pvalue,0.5105351
mouse_life_stage,Early adult
parameter_name,NK Subsets (Q2)
parameter_id,IMPC_IMM_055_001
analysis_id,9rj20cw7hy8fk5k
gene_symbol,Zfp69
