mouse_life_stage,Early adult
parameter_id,IMPC_ECH_018_001
gene_symbol,Mov10
pvalue,0.6370917
analysis_id,r287617k1cir61q
parameter_name,Respiration Rate
gene_accession_id,MGI:97054
mouse_strain,C57BL
