mouse_life_stage,E12.5
parameter_name,IgD+ mature B cell percentage
gene_accession_id,MGI:95835
mouse_strain,C57BL
pvalue,0.591346
parameter_id,MGP_PBI_015_001
analysis_id,3nno84sbjz4g49u
gene_symbol,Hspa5
